,Names,Profile URLs
2008,Gayan Siri,https://pureportal.coventry.ac.uk/en/persons/gayan-siri/publications/
2009,Gayan Sirimanna,https://pureportal.coventry.ac.uk/en/persons/gayan-sirimanna/publications/
2010,Paul Sissons,https://pureportal.coventry.ac.uk/en/persons/paul-sissons/publications/
2011,Dr Glykeria Skamagki,https://pureportal.coventry.ac.uk/en/persons/glykeria-skamagki/publications/
2012,Steve Skarratt,https://pureportal.coventry.ac.uk/en/persons/steve-skarratt/publications/
2013,Ola Skeik,https://pureportal.coventry.ac.uk/en/persons/ola-skeik/publications/
2014,Caroline Slane,https://pureportal.coventry.ac.uk/en/persons/caroline-slane/publications/
2015,Josh Slater,https://pureportal.coventry.ac.uk/en/persons/josh-slater/publications/
2016,Rachael Slater,https://pureportal.coventry.ac.uk/en/persons/rachel-slater/publications/
2017,Emma Sleath,https://pureportal.coventry.ac.uk/en/persons/emma-sleath-3/publications/
2018,Bianca Slocombe,https://pureportal.coventry.ac.uk/en/persons/bianca-slocombe/publications/
2019,Barbara Smith,https://pureportal.coventry.ac.uk/en/persons/barbara-smith/publications/
2020,Chris Smith,https://pureportal.coventry.ac.uk/en/persons/chris-smith/publications/
2021,Doro Smith,https://pureportal.coventry.ac.uk/en/persons/doro-smith/publications/
2022,Katie Smith,https://pureportal.coventry.ac.uk/en/persons/katie-smith/publications/
2023,Marsha Smith,https://pureportal.coventry.ac.uk/en/persons/marsha-smith/publications/
2024,Nathan Smith,https://pureportal.coventry.ac.uk/en/persons/nathan-smith/publications/
2025,Simon Smith,https://pureportal.coventry.ac.uk/en/persons/simon-smith/publications/
2026,Suzanne Smith,https://pureportal.coventry.ac.uk/en/persons/suzanne-smith/publications/
2027,Pierre Smith Khanna,https://pureportal.coventry.ac.uk/en/persons/pierre-smith-khanna/publications/
2028,Chris Smyth,https://pureportal.coventry.ac.uk/en/persons/chris-smyth/publications/
2029,Niall Smyth,https://pureportal.coventry.ac.uk/en/persons/niall-smyth/publications/
2030,John Snowdon,https://pureportal.coventry.ac.uk/en/persons/john-snowdon/publications/
2031,Andre Soares,https://pureportal.coventry.ac.uk/en/persons/andre-soares/publications/
2032,Satvinder Sohal,https://pureportal.coventry.ac.uk/en/persons/satvinder-sohal/publications/
2033,Dian Nuriyah Solissa,https://pureportal.coventry.ac.uk/en/persons/dian-nuriyah-solissa/publications/
2034,Zaira Solomons,https://pureportal.coventry.ac.uk/en/persons/zaira-solomons/publications/
2035,Wei Song,https://pureportal.coventry.ac.uk/en/persons/wei-song/publications/
2036,Sue Southern,https://pureportal.coventry.ac.uk/en/persons/sue-southern/publications/
2037,Vishnee Sowamber,https://pureportal.coventry.ac.uk/en/persons/vishnee-sowamber/publications/
2038,Kacper Jakub Sowka,https://pureportal.coventry.ac.uk/en/persons/kacper-jakub-sowka/publications/
2039,Oluwole Soneye Sowunmi,https://pureportal.coventry.ac.uk/en/persons/oluwole-soneye-sowunmi/publications/
2040,Andrew Spackman,https://pureportal.coventry.ac.uk/en/persons/andrew-spackman/publications/
2041,Jo Sperryn-Jones,https://pureportal.coventry.ac.uk/en/persons/jo-sperryn-jones/publications/
2042,Karl Spiteri,https://pureportal.coventry.ac.uk/en/persons/karl-spiteri/publications/
2043,James Patrick Spooner,https://pureportal.coventry.ac.uk/en/persons/james-patrick-spooner/publications/
2044,Esme Spurling,https://pureportal.coventry.ac.uk/en/persons/esme-spurling/publications/
2045,Katerina Stamou,https://pureportal.coventry.ac.uk/en/persons/katerina-stamou/publications/
2046,Kathryn Stamp,https://pureportal.coventry.ac.uk/en/persons/kathryn-stamp/publications/
2047,Iva Stanisheva,https://pureportal.coventry.ac.uk/en/persons/iva-stanisheva/publications/
2048,Kaori Stansall,https://pureportal.coventry.ac.uk/en/persons/kaori-stansall/publications/
2049,Lauren Stansfield,https://pureportal.coventry.ac.uk/en/persons/lauren-stansfield/publications/
2050,Steve Statham,https://pureportal.coventry.ac.uk/en/persons/steve-statham/publications/
2051,Thomas Statheros,https://pureportal.coventry.ac.uk/en/persons/thomas-statheros/publications/
2052,Katrien Steenmans,https://pureportal.coventry.ac.uk/en/persons/katrien-steenmans/publications/
2053,Colin Stephen,https://pureportal.coventry.ac.uk/en/persons/colin-stephen/publications/
2054,Karl Stevens,https://pureportal.coventry.ac.uk/en/persons/karl-stevens/publications/
2055,Charles Steward,https://pureportal.coventry.ac.uk/en/persons/charles-steward/publications/
2056,David Stewart,https://pureportal.coventry.ac.uk/en/persons/david-stewart/publications/
2057,Saurav Sthapit,https://pureportal.coventry.ac.uk/en/persons/saurav-sthapit/publications/
2058,Jakub Sticky,https://pureportal.coventry.ac.uk/en/persons/jakub-sticky/publications/
2059,Carole Still,https://pureportal.coventry.ac.uk/en/persons/carole-still/publications/
2060,Peter Stockinger,https://pureportal.coventry.ac.uk/en/persons/peter-stockinger/publications/
2061,Greg Stocks,https://pureportal.coventry.ac.uk/en/persons/greg-stocks/publications/
2062,Taryn Storey,https://pureportal.coventry.ac.uk/en/persons/taryn-storey/publications/
2063,Jo Stott,https://pureportal.coventry.ac.uk/en/persons/jo-stott/publications/
2064,Ruth Stow,https://pureportal.coventry.ac.uk/en/persons/ruth-stow/publications/
2065,Paul Stride,https://pureportal.coventry.ac.uk/en/persons/paul-stride/publications/
2066,Amy Stringer,https://pureportal.coventry.ac.uk/en/persons/amy-stringer/publications/
2067,Emma Stringfellow,https://pureportal.coventry.ac.uk/en/persons/emma-stringfellow/publications/
2068,Allen Stroud,https://pureportal.coventry.ac.uk/en/persons/allen-stroud/publications/
2069,Kim Stuart,https://pureportal.coventry.ac.uk/en/persons/kim-stuart/publications/
2070,Ida Suandi Al Shara,https://pureportal.coventry.ac.uk/en/persons/ida-suandi-al-shara/publications/
2071,Tharaa Subramaniam,https://pureportal.coventry.ac.uk/en/persons/tharaa-subramaniam/publications/
2072,Peng Sui,https://pureportal.coventry.ac.uk/en/persons/peng-sui/publications/
2073,Arun P. C Sukumar,https://pureportal.coventry.ac.uk/en/persons/arun-p-c-sukumar/publications/
2074,Laura Sulin,https://pureportal.coventry.ac.uk/en/persons/laura-sulin-welsh/publications/
2075,Gavin Sullivan,https://pureportal.coventry.ac.uk/en/persons/gavin-sullivan/publications/
2076,Mutian Sun,https://pureportal.coventry.ac.uk/en/persons/mutian-sun/publications/
2077,Yang Sun,https://pureportal.coventry.ac.uk/en/persons/yang-sun/publications/
2078,Shiva Shankhari Sundaralingam,https://pureportal.coventry.ac.uk/en/persons/shiva-shankhari-sundaralingam/publications/
2079,Rokas Sungaila,https://pureportal.coventry.ac.uk/en/persons/rokas-sungaila/publications/
2080,Damian Sutton,https://pureportal.coventry.ac.uk/en/persons/damian-sutton/publications/
2081,Laura Swai,https://pureportal.coventry.ac.uk/en/persons/laura-swai-2/publications/
2082,Samuel Swan,https://pureportal.coventry.ac.uk/en/persons/samuel-swan/publications/
2083,Alex Swann,https://pureportal.coventry.ac.uk/en/persons/alex-swann/publications/
2084,Krystyna Swiderska,https://pureportal.coventry.ac.uk/en/persons/krystyna-swiderska/publications/
2085,Danu Hadi Syaifullah,https://pureportal.coventry.ac.uk/en/persons/danu-hadi-syaifullah/publications/
2086,Abdi Rahmat Syam,https://pureportal.coventry.ac.uk/en/persons/abdi-rahmat-syam/publications/
2087,Abdul Syed,https://pureportal.coventry.ac.uk/en/persons/abdul-syed/publications/
2088,Angelos Synapis,https://pureportal.coventry.ac.uk/en/persons/angelos-synapis/publications/
2089,Ala Szczepura,https://pureportal.coventry.ac.uk/en/persons/ala-szczepura/publications/
2090,Sam Tadrus,https://pureportal.coventry.ac.uk/en/persons/sam-tadrus/publications/
2091,Golnaz Taghavi Pourian Azar,https://pureportal.coventry.ac.uk/en/persons/golnaz-taghavi-pourian-azar-2/publications/
2092,Jun Jet Tai,https://pureportal.coventry.ac.uk/en/persons/jun-jet-tai/publications/
2093,Miho Taka,https://pureportal.coventry.ac.uk/en/persons/miho-taka/publications/
2094,Adam Talbot,https://pureportal.coventry.ac.uk/en/persons/adam-talbot/publications/
2095,Jason Tallis,https://pureportal.coventry.ac.uk/en/persons/jason-tallis/publications/
2096,Paul Aime Tamba Tamba,https://pureportal.coventry.ac.uk/en/persons/paul-aime-tamba-tamba/publications/
2097,Ryan Alessandro Tamilio,https://pureportal.coventry.ac.uk/en/persons/ryan-alessandro-tamilio/publications/
2098,Benedict Tan,https://pureportal.coventry.ac.uk/en/persons/benedict-tan/publications/
2099,Sailesh Tanna,https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna/publications/
2100,Will Tansey,https://pureportal.coventry.ac.uk/en/persons/will-tansey/publications/
2101,Robyn Tapp,https://pureportal.coventry.ac.uk/en/persons/robyn-tapp/publications/
2102,Maria Tariq,https://pureportal.coventry.ac.uk/en/persons/maria-tariq/publications/
2103,Matthew Stephen Tart,https://pureportal.coventry.ac.uk/en/persons/matthew-stephen-tart/publications/
2104,Paula Tarttelin Hernandez,https://pureportal.coventry.ac.uk/en/persons/paula-tarttelin-hernandez/publications/
2105,Mohammad Tavakol Sadrabadi,https://pureportal.coventry.ac.uk/en/persons/mohammad-tavakol-sadrabadi/publications/
2106,Derek Taylor,https://pureportal.coventry.ac.uk/en/persons/derek-taylor/publications/
2107,Natasha Taylor,https://pureportal.coventry.ac.uk/en/persons/natasha-taylor/publications/
2108,Sean Joe Taylor,https://pureportal.coventry.ac.uk/en/persons/sean-joe-taylor/publications/
2109,Zachary Taylor,https://pureportal.coventry.ac.uk/en/persons/zachary-taylor/publications/
2110,Chloe Tedds,https://pureportal.coventry.ac.uk/en/persons/chloe-tedds/publications/
2111,McFoster Tembo,https://pureportal.coventry.ac.uk/en/persons/mcfoster-tembo-2/publications/
2112,Santhoshkumar Thadavath Gopalakrishnan Nair,https://pureportal.coventry.ac.uk/en/persons/santhoshkumar-thadavath-gopalakrishnan-nair/publications/
2113,Ahamed Ameen Rahamatullah Thaha Ibrahim Buhari,https://pureportal.coventry.ac.uk/en/persons/ahamed-ameen-rahamatullah-thaha-ibrahim-buhari/publications/
2114,Doug Thake,https://pureportal.coventry.ac.uk/en/persons/doug-thake/publications/
2115,Jane Thakoordin,https://pureportal.coventry.ac.uk/en/persons/jane-thakoordin-2/publications/
2116,Jayini Thakore,https://pureportal.coventry.ac.uk/en/persons/jayini-thakore/publications/
2117,Sithila Theminimulla,https://pureportal.coventry.ac.uk/en/persons/sithila-theminimulla/publications/
2118,Stephanie Theophilus,https://pureportal.coventry.ac.uk/en/persons/stephanie-theophilus/publications/
2119,Chuck Thiessen,https://pureportal.coventry.ac.uk/en/persons/chuck-thiessen/publications/
2120,Godspower Thikan,https://pureportal.coventry.ac.uk/en/persons/godspower-thikan/publications/
2121,Abhiram Thiruthummal,https://pureportal.coventry.ac.uk/en/persons/abhiram-thiruthummal/publications/
2122,Ffion Thomas,https://pureportal.coventry.ac.uk/en/persons/ffion-thomas/publications/
2123,Geraint Thomas,https://pureportal.coventry.ac.uk/en/persons/geraint-thomas/publications/
2124,Joanna Thomas,https://pureportal.coventry.ac.uk/en/persons/joanna-thomas/publications/
2125,Lucie Thomas,https://pureportal.coventry.ac.uk/en/persons/lucie-thomas/publications/
2126,Sanju Thomas,https://pureportal.coventry.ac.uk/en/persons/sanju-thomas/publications/
2127,Sarah Louise Thomas,https://pureportal.coventry.ac.uk/en/persons/sarah-louise-thomas/publications/
2128,Fran Thompson,https://pureportal.coventry.ac.uk/en/persons/fran-thompson/publications/
2129,Richard Thompson,https://pureportal.coventry.ac.uk/en/persons/richard-thompson/publications/
2130,Victoria Thoms,https://pureportal.coventry.ac.uk/en/persons/victoria-thoms/publications/
2131,Alexander Thomson,https://pureportal.coventry.ac.uk/en/persons/alexander-thomson/publications/
2132,Mary Thuo,https://pureportal.coventry.ac.uk/en/persons/mary-thuo/publications/
2133,Nathanael Tilahun,https://pureportal.coventry.ac.uk/en/persons/nathanael-tilahun/publications/
2134,Mark Tilzey,https://pureportal.coventry.ac.uk/en/persons/mark-tilzey/publications/
2135,Bethan Timmins,https://pureportal.coventry.ac.uk/en/persons/bethan-timmins-2/publications/
2136,Jeff Ting,https://pureportal.coventry.ac.uk/en/persons/jeff-ting/publications/
2137,Pattanapong Tiwasing,https://pureportal.coventry.ac.uk/en/persons/pattanapong-tiwasing/publications/
2138,Benny Tjahjono,https://pureportal.coventry.ac.uk/en/persons/benny-tjahjono/publications/
2139,Alice Toepritz,https://pureportal.coventry.ac.uk/en/persons/alice-toepritz/publications/
2140,Olu Tokode,https://pureportal.coventry.ac.uk/en/persons/olu-tokode/publications/
2141,Trevor Toman,https://pureportal.coventry.ac.uk/en/persons/trevor-toman/publications/
2142,Richard Tomlins,https://pureportal.coventry.ac.uk/en/persons/richard-tomlins/publications/
2143,Uchenna Tony-Okeke,https://pureportal.coventry.ac.uk/en/persons/uchenna-tony-okeke/publications/
2144,Poonam Toor,https://pureportal.coventry.ac.uk/en/persons/poonam-toor/publications/
2145,Victoria Tooth,https://pureportal.coventry.ac.uk/en/persons/victoria-tooth/publications/
2146,Federico Topolansky,https://pureportal.coventry.ac.uk/en/persons/federico-topolansky/publications/
2147,Paulette Toppin,https://pureportal.coventry.ac.uk/en/persons/paulette-toppin/publications/
2148,Chiara Tornaghi,https://pureportal.coventry.ac.uk/en/persons/chiara-tornaghi/publications/
2149,Dennis Touliatos,https://pureportal.coventry.ac.uk/en/persons/dennis-touliatos/publications/
2150,Hiroki Toyoda,https://pureportal.coventry.ac.uk/en/persons/hiroki-toyoda/publications/
2151,Carlo Tramontano,https://pureportal.coventry.ac.uk/en/persons/carlo-tramontano/publications/
2152,Patrick Tran,https://pureportal.coventry.ac.uk/en/persons/patrick-tran/publications/
2153,Marley Treloar,https://pureportal.coventry.ac.uk/en/persons/marley-treloar/publications/
2154,Liz Trenchard,https://pureportal.coventry.ac.uk/en/persons/liz-trenchard/publications/
2155,Maro Triantafyllou,https://pureportal.coventry.ac.uk/en/persons/maro-triantafyllou/publications/
2156,Nigel Trodd,https://pureportal.coventry.ac.uk/en/persons/nigel-trodd/publications/
2157,"Dr David Trujillo, CEng",https://pureportal.coventry.ac.uk/en/persons/david-trujillo/publications/
2158,Neil Tsang,https://pureportal.coventry.ac.uk/en/persons/neil-tsang/publications/
2159,Flackson Tshuma,https://pureportal.coventry.ac.uk/en/persons/flackson-tshuma/publications/
2160,Maria Tsilogianni,https://pureportal.coventry.ac.uk/en/persons/maria-tsilogianni/publications/
2161,Jon Tucker,https://pureportal.coventry.ac.uk/en/persons/jon-tucker/publications/
2162,Erdal Turkbeyler,https://pureportal.coventry.ac.uk/en/persons/erdal-turkbeyler/publications/
2163,Umut Turksen,https://pureportal.coventry.ac.uk/en/persons/umut-turksen/publications/
2164,Andy Turner,https://pureportal.coventry.ac.uk/en/persons/andy-turner/publications/
2165,Angela Turner,https://pureportal.coventry.ac.uk/en/persons/angela-turner/publications/
2166,Edward Turner,https://pureportal.coventry.ac.uk/en/persons/edward-turner/publications/
2167,Mark Turner,https://pureportal.coventry.ac.uk/en/persons/mark-turner/publications/
2168,Sarah Turner,https://pureportal.coventry.ac.uk/en/persons/sarah-turner/publications/
2169,Tim Turner,https://pureportal.coventry.ac.uk/en/persons/tim-turner/publications/
2170,Ginny Tyler,https://pureportal.coventry.ac.uk/en/persons/ginny-tyler/publications/
2171,Sylvia Uche,https://pureportal.coventry.ac.uk/en/persons/sylvia-uche-2/publications/
2172,Donna Udall,https://pureportal.coventry.ac.uk/en/persons/donna-udall/publications/
2173,Romez Uddin,https://pureportal.coventry.ac.uk/en/persons/romez-uddin/publications/
2174,"Ejike Udeogu, SFHEA",https://pureportal.coventry.ac.uk/en/persons/ejike-udeogu/publications/
2175,Michael Udin,https://pureportal.coventry.ac.uk/en/persons/michael-udin/publications/
2176,ECHEZONA UDOKANMA,https://pureportal.coventry.ac.uk/en/persons/echezona-udokanma/publications/
2177,Obinna Ugwu,https://pureportal.coventry.ac.uk/en/persons/obinna-ugwu-2/publications/
2178,Osita Nnanna Ugwueze,https://pureportal.coventry.ac.uk/en/persons/osita-nnanna-ugwueze/publications/
2179,Chioma Ukachukwu,https://pureportal.coventry.ac.uk/en/persons/chioma-ukachukwu/publications/
2180,Peace Ukachukwu,https://pureportal.coventry.ac.uk/en/persons/peace-ukachukwu/publications/
2181,Arun Ulahannan,https://pureportal.coventry.ac.uk/en/persons/arun-ulahannan/publications/
2182,Shajara Ul-Durar,https://pureportal.coventry.ac.uk/en/persons/shajara-ul-durar/publications/
2183,Hafij Ullah,https://pureportal.coventry.ac.uk/en/persons/hafij-ullah/publications/
2184,Sarah Underwood,https://pureportal.coventry.ac.uk/en/persons/sarah-underwood/publications/
2185,Robert Upex,https://pureportal.coventry.ac.uk/en/persons/robert-upex/publications/
2186,Supreet Uppal,https://pureportal.coventry.ac.uk/en/persons/supreet-uppal/publications/
2187,Olivia Ursell,https://pureportal.coventry.ac.uk/en/persons/olivia-ursell/publications/
2188,Gerry Urwin,https://pureportal.coventry.ac.uk/en/persons/gerry-urwin/publications/
